Distination,Goose_pkt_appid,Goose_pkt_length,Goose_pkt_datSet,Goose_pkt_TimeAllowTolive,Goose_pkt_stNum,Goose_pkt_sqNum,Goose_pkt_Data_bit_string
0.5,0.042105263,0.333333333,0.533333333,1,0.613981763,0.8,0
0,0,0.666666667,0,1,0.617021277,1,1
0.125,0.010526316,0.333333333,0.133333333,1,0.613981763,1,0
0.625,0.052631579,0.666666667,0.666666667,1,0.617021277,0.6,1
0.75,0.063157895,0.333333333,0.8,1,0.613981763,0.6,0
0.25,0.021052632,0.333333333,0.266666667,1,0.613981763,1,0
0.125,0.010526316,0.333333333,0.133333333,0,0.617021277,0,0
0,0,0.666666667,0,0,0.62006079,0,1
0,0,0.666666667,0,0,0.62006079,0.2,1
0.125,0.010526316,0.333333333,0.133333333,0,0.617021277,0.2,0
0,0,0.666666667,0,0,0.62006079,0.4,1
0.125,0.010526316,0.333333333,0.133333333,0,0.617021277,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.617021277,1,1
0.5,0.042105263,0.333333333,0.533333333,1,0.613981763,1,0
0,0,0.666666667,0,1,0.62006079,0.6,1
0.125,0.010526316,0.333333333,0.133333333,1,0.617021277,0.6,0
0.625,0.052631579,0.666666667,0.666666667,1,0.617021277,0.8,1
0.75,0.063157895,0.333333333,0.8,1,0.613981763,0.8,0
0.25,0.021052632,0.333333333,0.266666667,0,0.617021277,0,0
0.25,0.021052632,0.333333333,0.266666667,0,0.617021277,0.2,0
0.25,0.021052632,0.333333333,0.266666667,0,0.617021277,0.4,0
0.25,0.021052632,0.333333333,0.266666667,1,0.617021277,0.6,0
0.5,0.042105263,0.333333333,0.533333333,0,0.617021277,0,0
0.375,0.031578947,0.666666667,0.4,0,0.62006079,0,1
0.375,0.031578947,0.666666667,0.4,0,0.62006079,0.2,1
0.5,0.042105263,0.333333333,0.533333333,0,0.617021277,0.2,0
0.375,0.031578947,0.666666667,0.4,0,0.62006079,0.4,1
0.5,0.042105263,0.333333333,0.533333333,0,0.617021277,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.62006079,0.6,1
0.5,0.042105263,0.333333333,0.533333333,1,0.617021277,0.6,0
0,0,0.666666667,0,1,0.62006079,0.8,1
0.125,0.010526316,0.333333333,0.133333333,1,0.617021277,0.8,0
0.625,0.052631579,0.666666667,0.666666667,1,0.617021277,1,1
0.75,0.063157895,0.333333333,0.8,1,0.613981763,1,0
0.25,0.021052632,0.333333333,0.266666667,1,0.617021277,0.8,0
0.125,0.010526316,0.333333333,0.133333333,0,0.62006079,0,0
0,0,0.666666667,0,0,0.623100304,0,1
0.75,0.063157895,0.333333333,0.8,0,0.617021277,0,0
0.625,0.052631579,0.666666667,0.666666667,0,0.62006079,0,1
0,0,0.666666667,0,0,0.623100304,0.2,1
0.125,0.010526316,0.333333333,0.133333333,0,0.62006079,0.2,0
0.625,0.052631579,0.666666667,0.666666667,0,0.62006079,0.2,1
0.75,0.063157895,0.333333333,0.8,0,0.617021277,0.2,0
0,0,0.666666667,0,0,0.623100304,0.4,1
0.125,0.010526316,0.333333333,0.133333333,0,0.62006079,0.4,0
0.625,0.052631579,0.666666667,0.666666667,0,0.62006079,0.4,1
0.75,0.063157895,0.333333333,0.8,0,0.617021277,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.62006079,0.8,1
0.5,0.042105263,0.333333333,0.533333333,1,0.617021277,0.8,0
0,0,0.666666667,0,1,0.623100304,0.6,1
0.125,0.010526316,0.333333333,0.133333333,1,0.62006079,0.6,0
0.625,0.052631579,0.666666667,0.666666667,1,0.62006079,0.6,1
0.75,0.063157895,0.333333333,0.8,1,0.617021277,0.6,0
0.25,0.021052632,0.333333333,0.266666667,0,0.62006079,0,0
0.25,0.021052632,0.333333333,0.266666667,0,0.62006079,0.2,0
0.25,0.021052632,0.333333333,0.266666667,0,0.62006079,0.4,0
0.25,0.021052632,0.333333333,0.266666667,1,0.62006079,0.6,0
0.5,0.042105263,0.333333333,0.533333333,0,0.62006079,0,0
0.375,0.031578947,0.666666667,0.4,0,0.623100304,0,1
0.375,0.031578947,0.666666667,0.4,0,0.623100304,0.2,1
0.5,0.042105263,0.333333333,0.533333333,0,0.62006079,0.2,0
0.375,0.031578947,0.666666667,0.4,0,0.623100304,0.4,1
0.5,0.042105263,0.333333333,0.533333333,0,0.62006079,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.623100304,0.6,1
0.5,0.042105263,0.333333333,0.533333333,1,0.62006079,0.6,0
0,0,0.666666667,0,1,0.623100304,0.8,1
0.125,0.010526316,0.333333333,0.133333333,1,0.62006079,0.8,0
0.625,0.052631579,0.666666667,0.666666667,1,0.62006079,0.8,1
0.75,0.063157895,0.333333333,0.8,1,0.617021277,0.8,0
0.25,0.021052632,0.333333333,0.266666667,1,0.62006079,0.8,0
0.75,0.063157895,0.333333333,0.8,0,0.62006079,0,0
0.625,0.052631579,0.666666667,0.666666667,0,0.623100304,0,1
0.625,0.052631579,0.666666667,0.666666667,0,0.623100304,0.2,1
0.75,0.063157895,0.333333333,0.8,0,0.62006079,0.2,0
0.625,0.052631579,0.666666667,0.666666667,0,0.623100304,0.4,1
0.75,0.063157895,0.333333333,0.8,0,0.62006079,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.623100304,0.8,1
0.5,0.042105263,0.333333333,0.533333333,1,0.62006079,0.8,0
0,0,0.666666667,0,1,0.623100304,1,1
0.125,0.010526316,0.333333333,0.133333333,1,0.62006079,1,0
0.625,0.052631579,0.666666667,0.666666667,1,0.623100304,0.6,1
0.75,0.063157895,0.333333333,0.8,1,0.62006079,0.6,0
0.25,0.021052632,0.333333333,0.266666667,1,0.62006079,1,0
0.125,0.010526316,0.333333333,0.133333333,0,0.623100304,0,0
0,0,0.666666667,0,0,0.626139818,0,1
0,0,0.666666667,0,0,0.626139818,0.2,1
0.125,0.010526316,0.333333333,0.133333333,0,0.623100304,0.2,0
0,0,0.666666667,0,0,0.626139818,0.4,1
0.125,0.010526316,0.333333333,0.133333333,0,0.623100304,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.623100304,1,1
0.5,0.042105263,0.333333333,0.533333333,1,0.62006079,1,0
0,0,0.666666667,0,1,0.626139818,0.6,1
0.125,0.010526316,0.333333333,0.133333333,1,0.623100304,0.6,0
0.625,0.052631579,0.666666667,0.666666667,1,0.623100304,0.8,1
0.75,0.063157895,0.333333333,0.8,1,0.62006079,0.8,0
0.25,0.021052632,0.333333333,0.266666667,0,0.623100304,0,0
0.25,0.021052632,0.333333333,0.266666667,0,0.623100304,0.2,0
0.25,0.021052632,0.333333333,0.266666667,0,0.623100304,0.4,0
0.25,0.021052632,0.333333333,0.266666667,1,0.623100304,0.6,0
0.5,0.042105263,0.333333333,0.533333333,0,0.623100304,0,0
0.375,0.031578947,0.666666667,0.4,0,0.626139818,0,1
0.375,0.031578947,0.666666667,0.4,0,0.626139818,0.2,1
0.5,0.042105263,0.333333333,0.533333333,0,0.623100304,0.2,0
0.375,0.031578947,0.666666667,0.4,0,0.626139818,0.4,1
0.5,0.042105263,0.333333333,0.533333333,0,0.623100304,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.626139818,0.6,1
0.5,0.042105263,0.333333333,0.533333333,1,0.623100304,0.6,0
0,0,0.666666667,0,1,0.626139818,0.8,1
0.125,0.010526316,0.333333333,0.133333333,1,0.623100304,0.8,0
0.625,0.052631579,0.666666667,0.666666667,1,0.623100304,1,1
0.75,0.063157895,0.333333333,0.8,1,0.62006079,1,0
0.25,0.021052632,0.333333333,0.266666667,1,0.623100304,0.8,0
0.125,0.010526316,0.333333333,0.133333333,0,0.626139818,0,0
0,0,0.666666667,0,0,0.629179331,0,1
0.75,0.063157895,0.333333333,0.8,0,0.623100304,0,0
0.625,0.052631579,0.666666667,0.666666667,0,0.626139818,0,1
0,0,0.666666667,0,0,0.629179331,0.2,1
0.125,0.010526316,0.333333333,0.133333333,0,0.626139818,0.2,0
0.625,0.052631579,0.666666667,0.666666667,0,0.626139818,0.2,1
0.75,0.063157895,0.333333333,0.8,0,0.623100304,0.2,0
0,0,0.666666667,0,0,0.629179331,0.4,1
0.125,0.010526316,0.333333333,0.133333333,0,0.626139818,0.4,0
0.625,0.052631579,0.666666667,0.666666667,0,0.626139818,0.4,1
0.75,0.063157895,0.333333333,0.8,0,0.623100304,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.626139818,0.8,1
0.5,0.042105263,0.333333333,0.533333333,1,0.623100304,0.8,0
0,0,0.666666667,0,1,0.629179331,0.6,1
0.125,0.010526316,0.333333333,0.133333333,1,0.626139818,0.6,0
0.625,0.052631579,0.666666667,0.666666667,1,0.626139818,0.6,1
0.75,0.063157895,0.333333333,0.8,1,0.623100304,0.6,0
0.25,0.021052632,0.333333333,0.266666667,0,0.626139818,0,0
0.25,0.021052632,0.333333333,0.266666667,0,0.626139818,0.2,0
0.25,0.021052632,0.333333333,0.266666667,0,0.626139818,0.4,0
0.25,0.021052632,0.333333333,0.266666667,1,0.626139818,0.6,0
0.5,0.042105263,0.333333333,0.533333333,0,0.626139818,0,0
0.375,0.031578947,0.666666667,0.4,0,0.629179331,0,1
0.5,0.042105263,0.333333333,0.533333333,0,0.626139818,0.2,0
0.375,0.031578947,0.666666667,0.4,0,0.629179331,0.2,1
0.5,0.042105263,0.333333333,0.533333333,0,0.626139818,0.4,0
0.375,0.031578947,0.666666667,0.4,0,0.629179331,0.4,1
0.375,0.031578947,0.666666667,0.4,1,0.629179331,0.6,1
0.5,0.042105263,0.333333333,0.533333333,1,0.626139818,0.6,0
0,0,0.666666667,0,1,0.629179331,0.8,1
0.125,0.010526316,0.333333333,0.133333333,1,0.626139818,0.8,0
0.625,0.052631579,0.666666667,0.666666667,1,0.626139818,0.8,1
0.75,0.063157895,0.333333333,0.8,1,0.623100304,0.8,0
0.25,0.021052632,0.333333333,0.266666667,1,0.626139818,0.8,0
0.75,0.063157895,0.333333333,0.8,0,0.626139818,0,0
0.625,0.052631579,0.666666667,0.666666667,0,0.629179331,0,1
0.625,0.052631579,0.666666667,0.666666667,0,0.629179331,0.2,1
0.75,0.063157895,0.333333333,0.8,0,0.626139818,0.2,0
0.625,0.052631579,0.666666667,0.666666667,0,0.629179331,0.4,1
0.75,0.063157895,0.333333333,0.8,0,0.626139818,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.629179331,0.8,1
0.5,0.042105263,0.333333333,0.533333333,1,0.626139818,0.8,0
0,0,0.666666667,0,1,0.629179331,1,1
0.125,0.010526316,0.333333333,0.133333333,1,0.626139818,1,0
0.625,0.052631579,0.666666667,0.666666667,1,0.629179331,0.6,1
0.75,0.063157895,0.333333333,0.8,1,0.626139818,0.6,0
0.25,0.021052632,0.333333333,0.266666667,1,0.626139818,1,0
0.125,0.010526316,0.333333333,0.133333333,0,0.629179331,0,0
0,0,0.666666667,0,0,0.632218845,0,1
0,0,0.666666667,0,0,0.632218845,0.2,1
0.125,0.010526316,0.333333333,0.133333333,0,0.629179331,0.2,0
0,0,0.666666667,0,0,0.632218845,0.4,1
0.125,0.010526316,0.333333333,0.133333333,0,0.629179331,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.629179331,1,1
0.5,0.042105263,0.333333333,0.533333333,1,0.626139818,1,0
0,0,0.666666667,0,1,0.632218845,0.6,1
0.125,0.010526316,0.333333333,0.133333333,1,0.629179331,0.6,0
0.625,0.052631579,0.666666667,0.666666667,1,0.629179331,0.8,1
0.75,0.063157895,0.333333333,0.8,1,0.626139818,0.8,0
0.25,0.021052632,0.333333333,0.266666667,0,0.629179331,0,0
0.25,0.021052632,0.333333333,0.266666667,0,0.629179331,0.2,0
0.25,0.021052632,0.333333333,0.266666667,0,0.629179331,0.4,0
0.25,0.021052632,0.333333333,0.266666667,1,0.629179331,0.6,0
0.5,0.042105263,0.333333333,0.533333333,0,0.629179331,0,0
0.375,0.031578947,0.666666667,0.4,0,0.632218845,0,1
0.375,0.031578947,0.666666667,0.4,0,0.632218845,0.2,1
0.5,0.042105263,0.333333333,0.533333333,0,0.629179331,0.2,0
0.375,0.031578947,0.666666667,0.4,0,0.632218845,0.4,1
0.5,0.042105263,0.333333333,0.533333333,0,0.629179331,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.632218845,0.6,1
0.5,0.042105263,0.333333333,0.533333333,1,0.629179331,0.6,0
0,0,0.666666667,0,1,0.632218845,0.8,1
0.125,0.010526316,0.333333333,0.133333333,1,0.629179331,0.8,0
0.625,0.052631579,0.666666667,0.666666667,1,0.629179331,1,1
0.75,0.063157895,0.333333333,0.8,1,0.626139818,1,0
0.25,0.021052632,0.333333333,0.266666667,1,0.629179331,0.8,0
0.125,0.010526316,0.333333333,0.133333333,0,0.632218845,0,0
0,0,0.666666667,0,0,0.635258359,0,1
0.75,0.063157895,0.333333333,0.8,0,0.629179331,0,0
0.625,0.052631579,0.666666667,0.666666667,0,0.632218845,0,1
0,0,0.666666667,0,0,0.635258359,0.2,1
0.125,0.010526316,0.333333333,0.133333333,0,0.632218845,0.2,0
0.625,0.052631579,0.666666667,0.666666667,0,0.632218845,0.2,1
0.75,0.063157895,0.333333333,0.8,0,0.629179331,0.2,0
0,0,0.666666667,0,0,0.635258359,0.4,1
0.125,0.010526316,0.333333333,0.133333333,0,0.632218845,0.4,0
0.625,0.052631579,0.666666667,0.666666667,0,0.632218845,0.4,1
0.75,0.063157895,0.333333333,0.8,0,0.629179331,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.632218845,0.8,1
0.5,0.042105263,0.333333333,0.533333333,1,0.629179331,0.8,0
0,0,0.666666667,0,1,0.635258359,0.6,1
0.125,0.010526316,0.333333333,0.133333333,1,0.632218845,0.6,0
0.625,0.052631579,0.666666667,0.666666667,1,0.632218845,0.6,1
0.75,0.063157895,0.333333333,0.8,1,0.629179331,0.6,0
0.25,0.021052632,0.333333333,0.266666667,0,0.632218845,0,0
0.25,0.021052632,0.333333333,0.266666667,0,0.632218845,0.2,0
0.25,0.021052632,0.333333333,0.266666667,0,0.632218845,0.4,0
0.25,0.021052632,0.333333333,0.266666667,1,0.632218845,0.6,0
0.5,0.042105263,0.333333333,0.533333333,0,0.632218845,0,0
0.375,0.031578947,0.666666667,0.4,0,0.635258359,0,1
0.375,0.031578947,0.666666667,0.4,0,0.635258359,0.2,1
0.5,0.042105263,0.333333333,0.533333333,0,0.632218845,0.2,0
0.375,0.031578947,0.666666667,0.4,0,0.635258359,0.4,1
0.5,0.042105263,0.333333333,0.533333333,0,0.632218845,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.635258359,0.6,1
0.5,0.042105263,0.333333333,0.533333333,1,0.632218845,0.6,0
0,0,0.666666667,0,1,0.635258359,0.8,1
0.125,0.010526316,0.333333333,0.133333333,1,0.632218845,0.8,0
0.625,0.052631579,0.666666667,0.666666667,1,0.632218845,0.8,1
0.75,0.063157895,0.333333333,0.8,1,0.629179331,0.8,0
0.25,0.021052632,0.333333333,0.266666667,1,0.632218845,0.8,0
0.75,0.063157895,0.333333333,0.8,0,0.632218845,0,0
0.625,0.052631579,0.666666667,0.666666667,0,0.635258359,0,1
0.625,0.052631579,0.666666667,0.666666667,0,0.635258359,0.2,1
0.75,0.063157895,0.333333333,0.8,0,0.632218845,0.2,0
0.625,0.052631579,0.666666667,0.666666667,0,0.635258359,0.4,1
0.75,0.063157895,0.333333333,0.8,0,0.632218845,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.635258359,0.8,1
0.5,0.042105263,0.333333333,0.533333333,1,0.632218845,0.8,0
0,0,0.666666667,0,1,0.635258359,1,1
0.125,0.010526316,0.333333333,0.133333333,1,0.632218845,1,0
0.625,0.052631579,0.666666667,0.666666667,1,0.635258359,0.6,1
0.75,0.063157895,0.333333333,0.8,1,0.632218845,0.6,0
0.25,0.021052632,0.333333333,0.266666667,1,0.632218845,1,0
0.125,0.010526316,0.333333333,0.133333333,0,0.635258359,0,0
0,0,0.666666667,0,0,0.638297872,0,1
0,0,0.666666667,0,0,0.638297872,0.2,1
0.125,0.010526316,0.333333333,0.133333333,0,0.635258359,0.2,0
0,0,0.666666667,0,0,0.638297872,0.4,1
0.125,0.010526316,0.333333333,0.133333333,0,0.635258359,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.635258359,1,1
0.5,0.042105263,0.333333333,0.533333333,1,0.632218845,1,0
0,0,0.666666667,0,1,0.638297872,0.6,1
0.125,0.010526316,0.333333333,0.133333333,1,0.635258359,0.6,0
0.625,0.052631579,0.666666667,0.666666667,1,0.635258359,0.8,1
0.75,0.063157895,0.333333333,0.8,1,0.632218845,0.8,0
0.25,0.021052632,0.333333333,0.266666667,0,0.635258359,0,0
0.25,0.021052632,0.333333333,0.266666667,0,0.635258359,0.2,0
0.25,0.021052632,0.333333333,0.266666667,0,0.635258359,0.4,0
0.25,0.021052632,0.333333333,0.266666667,1,0.635258359,0.6,0
0.5,0.042105263,0.333333333,0.533333333,0,0.635258359,0,0
0.375,0.031578947,0.666666667,0.4,0,0.638297872,0,1
0.375,0.031578947,0.666666667,0.4,0,0.638297872,0.2,1
0.5,0.042105263,0.333333333,0.533333333,0,0.635258359,0.2,0
0.375,0.031578947,0.666666667,0.4,0,0.638297872,0.4,1
0.5,0.042105263,0.333333333,0.533333333,0,0.635258359,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.638297872,0.6,1
0.5,0.042105263,0.333333333,0.533333333,1,0.635258359,0.6,0
0,0,0.666666667,0,1,0.638297872,0.8,1
0.125,0.010526316,0.333333333,0.133333333,1,0.635258359,0.8,0
0.625,0.052631579,0.666666667,0.666666667,1,0.635258359,1,1
0.75,0.063157895,0.333333333,0.8,1,0.632218845,1,0
0.25,0.021052632,0.333333333,0.266666667,1,0.635258359,0.8,0
0.125,0.010526316,0.333333333,0.133333333,0,0.638297872,0,0
0,0,0.666666667,0,0,0.641337386,0,1
0.75,0.063157895,0.333333333,0.8,0,0.635258359,0,0
0.625,0.052631579,0.666666667,0.666666667,0,0.638297872,0,1
0.125,0.010526316,0.333333333,0.133333333,0,0.638297872,0.2,0
0,0,0.666666667,0,0,0.641337386,0.2,1
0.625,0.052631579,0.666666667,0.666666667,0,0.638297872,0.2,1
0.75,0.063157895,0.333333333,0.8,0,0.635258359,0.2,0
0.125,0.010526316,0.333333333,0.133333333,0,0.638297872,0.4,0
0,0,0.666666667,0,0,0.641337386,0.4,1
0.625,0.052631579,0.666666667,0.666666667,0,0.638297872,0.4,1
0.75,0.063157895,0.333333333,0.8,0,0.635258359,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.638297872,0.8,1
0.5,0.042105263,0.333333333,0.533333333,1,0.635258359,0.8,0
0.125,0.010526316,0.333333333,0.133333333,1,0.638297872,0.6,0
0,0,0.666666667,0,1,0.641337386,0.6,1
0.625,0.052631579,0.666666667,0.666666667,1,0.638297872,0.6,1
0.75,0.063157895,0.333333333,0.8,1,0.635258359,0.6,0
0.25,0.021052632,0.333333333,0.266666667,0,0.638297872,0,0
0.25,0.021052632,0.333333333,0.266666667,0,0.638297872,0.2,0
0.25,0.021052632,0.333333333,0.266666667,0,0.638297872,0.4,0
0.25,0.021052632,0.333333333,0.266666667,1,0.638297872,0.6,0
0.5,0.042105263,0.333333333,0.533333333,0,0.638297872,0,0
0.375,0.031578947,0.666666667,0.4,0,0.641337386,0,1
0.375,0.031578947,0.666666667,0.4,0,0.641337386,0.2,1
0.5,0.042105263,0.333333333,0.533333333,0,0.638297872,0.2,0
0.375,0.031578947,0.666666667,0.4,0,0.641337386,0.4,1
0.5,0.042105263,0.333333333,0.533333333,0,0.638297872,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.641337386,0.6,1
0.5,0.042105263,0.333333333,0.533333333,1,0.638297872,0.6,0
0.125,0.010526316,0.333333333,0.133333333,1,0.638297872,0.8,0
0,0,0.666666667,0,1,0.641337386,0.8,1
0.625,0.052631579,0.666666667,0.666666667,1,0.638297872,0.8,1
0.75,0.063157895,0.333333333,0.8,1,0.635258359,0.8,0
0.25,0.021052632,0.333333333,0.266666667,1,0.638297872,0.8,0
0.75,0.063157895,0.333333333,0.8,0,0.638297872,0,0
0.625,0.052631579,0.666666667,0.666666667,0,0.641337386,0,1
0.625,0.052631579,0.666666667,0.666666667,0,0.641337386,0.2,1
0.75,0.063157895,0.333333333,0.8,0,0.638297872,0.2,0
0.625,0.052631579,0.666666667,0.666666667,0,0.641337386,0.4,1
0.75,0.063157895,0.333333333,0.8,0,0.638297872,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.641337386,0.8,1
0.5,0.042105263,0.333333333,0.533333333,1,0.638297872,0.8,0
0,0,0.666666667,0,1,0.641337386,1,1
0.125,0.010526316,0.333333333,0.133333333,1,0.638297872,1,0
0.625,0.052631579,0.666666667,0.666666667,1,0.641337386,0.6,1
0.75,0.063157895,0.333333333,0.8,1,0.638297872,0.6,0
0.25,0.021052632,0.333333333,0.266666667,1,0.638297872,1,0
0.125,0.010526316,0.333333333,0.133333333,0,0.641337386,0,0
0,0,0.666666667,0,0,0.6443769,0,1
0,0,0.666666667,0,0,0.6443769,0.2,1
0.125,0.010526316,0.333333333,0.133333333,0,0.641337386,0.2,0
0,0,0.666666667,0,0,0.6443769,0.4,1
0.125,0.010526316,0.333333333,0.133333333,0,0.641337386,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.641337386,1,1
0.5,0.042105263,0.333333333,0.533333333,1,0.638297872,1,0
0,0,0.666666667,0,1,0.6443769,0.6,1
0.125,0.010526316,0.333333333,0.133333333,1,0.641337386,0.6,0
0.625,0.052631579,0.666666667,0.666666667,1,0.641337386,0.8,1
0.75,0.063157895,0.333333333,0.8,1,0.638297872,0.8,0
0.25,0.021052632,0.333333333,0.266666667,0,0.641337386,0,0
0.25,0.021052632,0.333333333,0.266666667,0,0.641337386,0.2,0
0.25,0.021052632,0.333333333,0.266666667,0,0.641337386,0.4,0
0.25,0.021052632,0.333333333,0.266666667,1,0.641337386,0.6,0
0.5,0.042105263,0.333333333,0.533333333,0,0.641337386,0,0
0.375,0.031578947,0.666666667,0.4,0,0.6443769,0,1
0.375,0.031578947,0.666666667,0.4,0,0.6443769,0.2,1
0.5,0.042105263,0.333333333,0.533333333,0,0.641337386,0.2,0
0.375,0.031578947,0.666666667,0.4,0,0.6443769,0.4,1
0.5,0.042105263,0.333333333,0.533333333,0,0.641337386,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.6443769,0.6,1
0.5,0.042105263,0.333333333,0.533333333,1,0.641337386,0.6,0
0,0,0.666666667,0,1,0.6443769,0.8,1
0.125,0.010526316,0.333333333,0.133333333,1,0.641337386,0.8,0
0.625,0.052631579,0.666666667,0.666666667,1,0.641337386,1,1
0.75,0.063157895,0.333333333,0.8,1,0.638297872,1,0
0.25,0.021052632,0.333333333,0.266666667,1,0.641337386,0.8,0
0.125,0.010526316,0.333333333,0.133333333,0,0.6443769,0,0
0,0,0.666666667,0,0,0.647416413,0,1
0.75,0.063157895,0.333333333,0.8,0,0.641337386,0,0
0.625,0.052631579,0.666666667,0.666666667,0,0.6443769,0,1
0,0,0.666666667,0,0,0.647416413,0.2,1
0.125,0.010526316,0.333333333,0.133333333,0,0.6443769,0.2,0
0.625,0.052631579,0.666666667,0.666666667,0,0.6443769,0.2,1
0.75,0.063157895,0.333333333,0.8,0,0.641337386,0.2,0
0,0,0.666666667,0,0,0.647416413,0.4,1
0.125,0.010526316,0.333333333,0.133333333,0,0.6443769,0.4,0
0.625,0.052631579,0.666666667,0.666666667,0,0.6443769,0.4,1
0.75,0.063157895,0.333333333,0.8,0,0.641337386,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.6443769,0.8,1
0.5,0.042105263,0.333333333,0.533333333,1,0.641337386,0.8,0
0,0,0.666666667,0,1,0.647416413,0.6,1
0.125,0.010526316,0.333333333,0.133333333,1,0.6443769,0.6,0
0.625,0.052631579,0.666666667,0.666666667,1,0.6443769,0.6,1
0.75,0.063157895,0.333333333,0.8,1,0.641337386,0.6,0
0.25,0.021052632,0.333333333,0.266666667,0,0.6443769,0,0
0.25,0.021052632,0.333333333,0.266666667,0,0.6443769,0.2,0
0.25,0.021052632,0.333333333,0.266666667,0,0.6443769,0.4,0
0.25,0.021052632,0.333333333,0.266666667,1,0.6443769,0.6,0
0.5,0.042105263,0.333333333,0.533333333,0,0.6443769,0,0
0.375,0.031578947,0.666666667,0.4,0,0.647416413,0,1
0.375,0.031578947,0.666666667,0.4,0,0.647416413,0.2,1
0.5,0.042105263,0.333333333,0.533333333,0,0.6443769,0.2,0
0.375,0.031578947,0.666666667,0.4,0,0.647416413,0.4,1
0.5,0.042105263,0.333333333,0.533333333,0,0.6443769,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.647416413,0.6,1
0.5,0.042105263,0.333333333,0.533333333,1,0.6443769,0.6,0
0,0,0.666666667,0,1,0.647416413,0.8,1
0.125,0.010526316,0.333333333,0.133333333,1,0.6443769,0.8,0
0.625,0.052631579,0.666666667,0.666666667,1,0.6443769,0.8,1
0.75,0.063157895,0.333333333,0.8,1,0.641337386,0.8,0
0.25,0.021052632,0.333333333,0.266666667,1,0.6443769,0.8,0
0.75,0.063157895,0.333333333,0.8,0,0.6443769,0,0
0.625,0.052631579,0.666666667,0.666666667,0,0.647416413,0,1
0.625,0.052631579,0.666666667,0.666666667,0,0.647416413,0.2,1
0.75,0.063157895,0.333333333,0.8,0,0.6443769,0.2,0
0.625,0.052631579,0.666666667,0.666666667,0,0.647416413,0.4,1
0.75,0.063157895,0.333333333,0.8,0,0.6443769,0.4,0
0.375,0.031578947,0.666666667,0.4,1,0.647416413,0.8,1
0.5,0.042105263,0.333333333,0.533333333,1,0.6443769,0.8,0
0,0,0.666666667,0,1,0.647416413,1,1
0.125,0.010526316,0.333333333,0.133333333,1,0.6443769,1,0
0.625,0.052631579,0.666666667,0.666666667,1,0.647416413,0.6,1
0.75,0.063157895,0.333333333,0.8,1,0.6443769,0.6,0
