Distination,appid,len,path,t,state,seq,data_cnt
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7245.341000080109,581,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7245.341000080109,580,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7247.193000078201,581,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7255.342000007629,581,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7255.342000007629,582,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7255.342000007629,582,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7255.342000007629,581,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7249.8259999752045,582,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7249.8259999752045,581,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7255.342000007629,582,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7255.342000007629,581,2,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7245.218000054359,582,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7245.218000054359,581,5,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7255.342000007629,582,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7255.342000007629,581,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7247.193000078201,581,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7260.218000054359,582,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7260.218000054359,583,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7260.218000054359,583,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7260.218000054359,582,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7260.218000054359,583,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7260.218000054359,582,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7249.8259999752045,582,5,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7249.8259999752045,581,5,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7260.218000054359,583,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7260.218000054359,582,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7255.342000007629,582,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7255.342000007629,581,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7262.194000005722,582,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7262.194000005722,582,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7262.194000005722,582,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7262.194000005722,582,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7264.8259999752045,582,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7264.8259999752045,583,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7264.8259999752045,583,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7264.8259999752045,582,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7264.8259999752045,583,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7264.8259999752045,582,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7264.8259999752045,583,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7264.8259999752045,582,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7260.218000054359,583,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7260.218000054359,582,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7255.342000007629,582,5,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7255.342000007629,581,5,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7262.194000005722,582,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7270.218000054359,583,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7270.218000054359,584,0,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7270.342000007629,582,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7270.342000007629,583,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7270.218000054359,584,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7270.218000054359,583,1,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7270.342000007629,583,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7270.342000007629,582,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7270.218000054359,584,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7270.218000054359,583,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7264.8259999752045,583,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7264.8259999752045,582,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7270.342000007629,583,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7270.342000007629,582,2,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7270.218000054359,584,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7270.218000054359,583,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7270.342000007629,583,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7270.342000007629,582,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7272.194000005722,583,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7272.194000005722,583,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7272.194000005722,583,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7272.194000005722,583,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7274.8259999752045,583,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7274.8259999752045,584,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7274.8259999752045,584,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7274.8259999752045,583,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7274.8259999752045,584,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7274.8259999752045,583,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7274.8259999752045,584,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7274.8259999752045,583,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7270.218000054359,584,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7270.218000054359,583,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7270.342000007629,583,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7270.342000007629,582,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7272.194000005722,583,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7280.342000007629,583,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7280.342000007629,584,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7280.342000007629,584,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7280.342000007629,583,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7274.8259999752045,584,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7274.8259999752045,583,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7280.342000007629,584,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7280.342000007629,583,2,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7270.218000054359,584,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7270.218000054359,583,5,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7280.342000007629,584,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7280.342000007629,583,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7272.194000005722,583,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7285.21899998188,584,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7285.21899998188,585,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7285.21899998188,585,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7285.21899998188,584,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7285.21899998188,585,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7285.21899998188,584,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7274.8259999752045,584,5,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7274.8259999752045,583,5,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7285.21899998188,585,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7285.21899998188,584,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7280.342000007629,584,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7280.342000007629,583,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7287.194000005722,584,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7287.194000005722,584,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7287.194000005722,584,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7287.194000005722,584,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7289.8270000219345,584,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7289.8270000219345,585,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7289.8270000219345,585,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7289.8270000219345,584,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7289.8270000219345,585,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7289.8270000219345,584,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7289.8270000219345,585,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7289.8270000219345,584,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7285.21899998188,585,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7285.21899998188,584,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7280.342000007629,584,5,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7280.342000007629,583,5,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7287.194000005722,584,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7295.21899998188,585,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7295.21899998188,586,0,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7295.343000054359,584,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7295.343000054359,585,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7295.21899998188,586,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7295.21899998188,585,1,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7295.343000054359,585,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7295.343000054359,584,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7295.21899998188,586,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7295.21899998188,585,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7289.8270000219345,585,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7289.8270000219345,584,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7295.343000054359,585,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7295.343000054359,584,2,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7295.21899998188,586,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7295.21899998188,585,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7295.343000054359,585,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7295.343000054359,584,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7297.195000052452,585,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7297.195000052452,585,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7297.195000052452,585,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7297.195000052452,585,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7299.828000068665,585,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7299.828000068665,586,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7299.828000068665,586,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7299.828000068665,585,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7299.828000068665,586,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7299.828000068665,585,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7299.828000068665,586,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7299.828000068665,585,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7295.21899998188,586,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7295.21899998188,585,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7295.343000054359,585,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7295.343000054359,584,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7297.195000052452,585,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7305.34399998188,585,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7305.34399998188,586,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7305.34399998188,586,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7305.34399998188,585,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7299.828000068665,586,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7299.828000068665,585,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7305.34399998188,586,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7305.34399998188,585,2,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7295.21899998188,586,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7295.21899998188,585,5,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7305.34399998188,586,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7305.34399998188,585,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7297.195000052452,585,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7310.21899998188,586,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7310.21899998188,587,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7310.21899998188,587,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7310.21899998188,586,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7310.21899998188,587,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7310.21899998188,586,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7299.828000068665,586,5,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7299.828000068665,585,5,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7310.21899998188,587,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7310.21899998188,586,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7305.34399998188,586,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7305.34399998188,585,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7312.195999979973,586,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7312.195999979973,586,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7312.195999979973,586,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7312.195999979973,586,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7314.828999996185,586,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7314.828999996185,587,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7314.828999996185,587,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7314.828999996185,586,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7314.828999996185,587,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7314.828999996185,586,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7314.828999996185,587,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7314.828999996185,586,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7310.21899998188,587,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7310.21899998188,586,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7305.34399998188,586,5,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7305.34399998188,585,5,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7312.195999979973,586,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7320.21899998188,587,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7320.21899998188,588,0,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7320.34399998188,586,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7320.34399998188,587,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7320.21899998188,588,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7320.21899998188,587,1,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7320.34399998188,587,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7320.34399998188,586,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7320.21899998188,588,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7320.21899998188,587,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7314.828999996185,587,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7314.828999996185,586,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7320.34399998188,587,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7320.34399998188,586,2,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7320.21899998188,588,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7320.21899998188,587,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7320.34399998188,587,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7320.34399998188,586,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7322.195999979973,587,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7322.195999979973,587,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7322.195999979973,587,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7322.195999979973,587,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7324.830000042915,587,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7324.830000042915,588,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7324.830000042915,588,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7324.830000042915,587,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7324.830000042915,588,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7324.830000042915,587,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7324.830000042915,588,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7324.830000042915,587,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7320.21899998188,588,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7320.21899998188,587,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7320.34399998188,587,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7320.34399998188,586,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7322.195999979973,587,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7330.34399998188,587,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7330.34399998188,588,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7330.34399998188,588,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7330.34399998188,587,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7324.830000042915,588,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7324.830000042915,587,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7330.34399998188,588,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7330.34399998188,587,2,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7320.21899998188,588,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7320.21899998188,587,5,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7330.34399998188,588,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7330.34399998188,587,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7322.195999979973,587,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7335.22000002861,588,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7335.22000002861,589,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7335.22000002861,589,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7335.22000002861,588,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7335.22000002861,589,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7335.22000002861,588,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7324.830000042915,588,5,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7324.830000042915,587,5,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7335.22000002861,589,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7335.22000002861,588,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7330.34399998188,588,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7330.34399998188,587,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7337.197000026703,588,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7337.197000026703,588,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7337.197000026703,588,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7337.197000026703,588,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7339.830000042915,588,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7339.830000042915,589,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7339.830000042915,589,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7339.830000042915,588,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7339.830000042915,589,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7339.830000042915,588,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7339.830000042915,589,3,1
